   67939155.338932991      ,   431175156996.92676      ,  -646758681582.10974      ,   0.0000000000000000      ,   777308695572.84204     
   136542322.01398510      ,   764747634558.93054      ,   133163232819.24377      ,   0.0000000000000000      ,   776254720525.64795     
   205064574.37606832      ,   186181559556.32156      ,   753467991810.09692      ,   0.0000000000000000      ,   776129878178.36536     
   273403662.26747268      ,  -613076978559.24377      ,   477538398984.35199      ,   0.0000000000000000      ,   777114086954.97827     
   341990531.63680381      ,  -686237160835.97876      ,  -366499427970.72205      ,   0.0000000000000000      ,   777973824505.09961     
   410553081.10263848      ,   55199755291.620201      ,  -775613459012.82507      ,   0.0000000000000000      ,   777575238022.72278     
   478882720.27326459      ,   729422305165.03076      ,  -266057426765.27414      ,   0.0000000000000000      ,   776429941211.19934     
   547443663.77360904      ,   537274888088.08875      ,   560280294350.26697      ,   0.0000000000000000      ,   776259179402.91699     
   616028991.67071545      ,  -296078404762.91400      ,   718526825633.40173      ,   0.0000000000000000      ,   777137839074.74536     
   684368077.51370895      ,  -777352784576.22864      ,   24295446475.128792      ,   0.0000000000000000      ,   777732357824.87695     
   752892261.26848793      ,  -338805266609.19543      ,  -699677942796.46094      ,   0.0000000000000000      ,   777391942534.79089     
   821496996.54135954      ,   502502373393.14276      ,  -592154648700.72852      ,   0.0000000000000000      ,   776631034174.93213     
   889874246.98664260      ,   744944963591.40173      ,   218713583765.86346      ,   0.0000000000000000      ,   776388195752.55151     
   958347886.79312384      ,   102244573202.52983      ,   770118519068.42737      ,   0.0000000000000000      ,   776876107343.70972     
   1026956080.6458731      ,  -663268150506.72729      ,   405503029947.62378      ,   0.0000000000000000      ,   777404236400.41870     
   1095394651.0088344      ,  -640676818025.92688      ,  -440290005444.71973      ,   0.0000000000000000      ,   777381549852.02600     
   1163803135.6439009      ,   140311091851.09851      ,  -764451972628.67004      ,   0.0000000000000000      ,   777221989493.55029     
   1232412447.4687049      ,   755626274922.14124      ,  -180965098876.69672      ,   0.0000000000000000      ,   776993844482.80151     
   1300911727.1428847      ,   471471290826.92932      ,   617189195470.01624      ,   0.0000000000000000      ,   776664458488.30811     
   1369268270.4065375      ,  -371659522325.47443      ,   681966365843.04993      ,   0.0000000000000000      ,   776665259089.38171     
   1437863194.6818125      ,  -774437054814.49500      ,  -64375493042.856323      ,   0.0000000000000000      ,   777108072261.67712     
   1506405050.5065038      ,  -255730945297.58823      ,  -734241615454.80249      ,   0.0000000000000000      ,   777501811090.15820     
   1574737586.0193384      ,   564807857460.78833      ,  -534036980122.35132      ,   0.0000000000000000      ,   777305224469.54309     
   1643315419.2689295      ,   716370554151.59387      ,   299975801977.87256      ,   0.0000000000000000      ,   776641650072.75366     
   1711890528.6971812      ,   14196287142.535538      ,   776225694213.46753      ,   0.0000000000000000      ,   776355500351.36157     
   1780220250.3283775      ,  -703802603248.98242      ,   329628816449.36731      ,   0.0000000000000000      ,   777170033502.22864     
   1848763891.6928580      ,  -588240506235.53394      ,  -509100682789.95325      ,   0.0000000000000000      ,   777952696758.25012     
   1917359026.0624332      ,   225737502178.70142      ,  -743990402060.29065      ,   0.0000000000000000      ,   777482564594.03137     
   1985713980.2087367      ,   770270031395.40051      ,  -97108649049.365021      ,   0.0000000000000000      ,   776367188246.68530     
   2054217766.1409664      ,   399581543061.67255      ,   665264280740.65222      ,   0.0000000000000000      ,   776042507073.50085     
   2122825421.8403754      ,  -448582645478.29224      ,   634356999144.58643      ,   0.0000000000000000      ,   776939632267.54504     
   2191227260.8869152      ,  -763212216634.58215      ,  -150528947293.49725      ,   0.0000000000000000      ,   777915067082.23669     
   2259670808.3862224      ,  -175301288255.51065      ,  -757686858563.15112      ,   0.0000000000000000      ,   777701689147.79797     
   2328280318.8217964      ,   621057386859.58118      ,  -466247025518.21222      ,   0.0000000000000000      ,   776594209724.37854     
   2396750515.2207251      ,   677195119549.33130      ,   379482409593.29315      ,   0.0000000000000000      ,   776273230977.44714     
   2465132871.2621040      ,  -71200021342.497253      ,   773703623893.46082      ,   0.0000000000000000      ,   776972805614.87219     
   2533736753.2853966      ,  -736741330870.31201      ,   248716465428.28671      ,   0.0000000000000000      ,   777590939239.71277     
   2602256158.2759590      ,  -526949858429.43665      ,  -571614203039.09106      ,   0.0000000000000000      ,   777443856760.61426     
   2670596834.4389868      ,   305984283257.12854      ,  -714014809928.83179      ,   0.0000000000000000      ,   776816278406.98889     
   2739185086.8721647      ,   776442922855.64624      ,  -8186474682.3436852      ,   0.0000000000000000      ,   776486078961.07422     
   2807745340.5241466      ,   321111112962.11908      ,   707294263419.95923      ,   0.0000000000000000      ,   776773790710.36731     
   2876074822.3215485      ,  -514628870084.08533      ,   582427919672.11426      ,   0.0000000000000000      ,   777216286201.98706     
   2944637810.2047911      ,  -741297870848.34216      ,  -233954912439.09976      ,   0.0000000000000000      ,   777339973485.65076     
   3013221782.6728945      ,  -86664842447.370224      ,  -772545267055.31274      ,   0.0000000000000000      ,   777391140009.96436     
   3081559594.2856922      ,   669257110034.47925      ,  -395072134246.29236      ,   0.0000000000000000      ,   777166050847.32275     
   3150086618.1926513      ,   632079653249.29053      ,   451256972318.61285      ,   0.0000000000000000      ,   776632180068.47009     
   3218690266.0243731      ,  -158299558764.04684      ,   760165104249.75232      ,   0.0000000000000000      ,   776472624130.38672     
   3287064410.0574718      ,  -759329670303.25745      ,   164683793203.47043      ,   0.0000000000000000      ,   776982818308.57568     
   3355541905.2573404      ,  -460102323709.81323      ,  -626859692946.28564      ,   0.0000000000000000      ,   777590652544.04993     
